enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,experience_numeric,last_new_job_numeric,company_size_numeric,experience_group,city_development_group,training_hours_group,has_relevant_experience_binary,is_currently_enrolled,company_known_flag,education_rank,job_mobility_score,experience_to_training_ratio,city_experience_interaction,low_city_development_flag,high_training_flag,senior_experience_flag,unknown_company_info_flag
5028,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,>4,98,0,21.0,5.0,30.0,Expert,Very High,Very High,1,0,1,3,3.5,4.454545454545454,19.32,0,0,1,0
25245,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,6,0,12.0,1.0,75.0,Senior,Medium,Low,1,0,1,3,6.0,0.46153846153846156,7.4879999999999995,0,0,1,0
31747,city_146,0.735,Male,No relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Unknown,>4,18,1,15.0,5.0,300.0,Senior,Medium,Low,0,0,0,3,2.5,1.125,11.025,0,0,1,1
10547,city_21,0.624,Female,No relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,1,32,0,5.0,1.0,75.0,Junior,Medium,Medium,0,1,1,3,2.5,5.333333333333333,3.12,0,0,0,0
30087,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,1000-4999,Pvt Ltd,1,58,1,1.0,1.0,3000.0,Fresher,Medium,High,1,1,1,3,0.5,29.0,0.624,0,0,0,0
25201,city_10,0.895,Male,No relevent experience,Full time course,Graduate,STEM,6,10-49,Pvt Ltd,2,73,0,6.0,2.0,30.0,Mid,Very High,High,0,1,1,3,2.0,10.428571428571429,5.37,0,0,0,0
27210,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,21,0,21.0,1.0,300.0,Expert,Very High,Low,1,0,1,4,10.5,0.9545454545454546,19.32,0,0,1,0
5231,city_23,0.899,Male,Has relevent experience,Full time course,Masters,STEM,13,500-999,Funded Startup,1,20,0,13.0,1.0,750.0,Senior,Very High,Low,1,1,1,4,6.5,1.4285714285714286,11.687000000000001,0,0,1,0
13797,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10-49,Pvt Ltd,1,56,0,5.0,1.0,30.0,Junior,Very High,High,1,0,1,3,2.5,9.333333333333334,4.6000000000000005,0,0,0,0
24828,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,6,0,21.0,5.0,7500.0,Expert,Very High,Low,0,0,1,3,3.5,0.2727272727272727,19.32,0,0,1,0
25254,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,2,10-49,Pvt Ltd,1,4,1,2.0,1.0,30.0,Fresher,Medium,Low,1,1,1,3,1.0,1.3333333333333333,1.248,0,0,0,0
7843,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,54,1,13.0,1.0,10000.0,Senior,Very High,High,1,0,1,3,6.5,3.857142857142857,12.206999999999999,0,0,1,0
20208,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,57,0,7.0,1.0,300.0,Mid,Very High,High,1,0,1,3,3.5,7.125,6.44,0,0,0,0
31032,city_114,0.926,Male,Has relevent experience,Part time course,Masters,Business Degree,>20,1000-4999,Pvt Ltd,3,1,0,21.0,3.0,3000.0,Expert,Very High,Low,1,1,1,4,5.25,0.045454545454545456,19.446,0,0,1,0
31960,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Other,5,1000-4999,Public Sector,1,50,0,5.0,1.0,3000.0,Junior,Very High,High,1,0,1,4,2.5,8.333333333333334,4.55,0,0,0,0
30247,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,>4,10,0,13.0,5.0,750.0,Senior,Very High,Low,1,0,1,3,2.1666666666666665,0.7142857142857143,11.96,0,0,1,0
19036,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,500-999,Pvt Ltd,1,46,0,1.0,1.0,750.0,Fresher,Very High,Medium,1,0,1,3,0.5,23.0,0.91,0,0,0,0
18408,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Other,2,4,0,20.0,2.0,300.0,Expert,Very High,Low,1,0,1,4,6.666666666666667,0.19047619047619047,18.52,0,0,1,0
32658,city_114,0.926,Male,Has relevent experience,Unknown,Unknown,Unknown,15,50-99,Pvt Ltd,1,94,0,15.0,1.0,75.0,Senior,Very High,Very High,1,0,1,0,7.5,5.875,13.89,0,0,1,0
27073,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Unknown,1,106,1,8.0,1.0,300.0,Mid,Very High,Very High,1,0,0,3,4.0,11.777777777777779,7.36,0,1,0,1
1811,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Unknown,Unknown,>4,96,1,17.0,5.0,300.0,Expert,Very High,Very High,1,0,0,3,2.8333333333333335,5.333333333333333,15.64,0,0,1,1
26975,city_50,0.896,Male,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,never,89,0,4.0,0.0,300.0,Junior,Very High,Very High,0,1,0,2,4.0,17.8,3.584,0,0,0,1
8059,city_61,0.913,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,18,0,7.0,1.0,300.0,Mid,Very High,Low,1,1,1,3,3.5,2.25,6.391,0,0,0,0
8176,city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,4,1000-4999,Pvt Ltd,Unknown,64,1,4.0,1.0,3000.0,Junior,Medium,High,1,1,1,4,2.0,12.8,2.496,0,0,0,0
3272,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,39,0,21.0,5.0,300.0,Expert,Very High,Medium,1,0,1,3,3.5,1.7727272727272727,19.404,0,0,1,0
10484,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,15,0,21.0,1.0,7500.0,Expert,Very High,Low,1,0,1,3,10.5,0.6818181818181818,19.32,0,0,1,0
22820,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Unknown,never,50,0,6.0,0.0,10000.0,Mid,Very High,High,1,0,1,3,6.0,7.142857142857143,5.382,0,0,0,0
21640,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10-49,Pvt Ltd,1,89,0,9.0,1.0,30.0,Mid,Very High,Very High,1,0,1,3,4.5,8.9,8.055,0,0,0,0
32986,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,45,0,6.0,1.0,300.0,Mid,Medium,Medium,1,0,1,3,3.0,6.428571428571429,4.0920000000000005,0,0,0,0
7538,city_46,0.762,Male,No relevent experience,no_enrollment,Masters,STEM,10,5000-9999,Public Sector,1,122,0,10.0,1.0,7500.0,Mid,High,Very High,0,0,1,4,5.0,11.090909090909092,7.62,0,1,1,0
19084,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10-49,Funded Startup,1,87,0,5.0,1.0,30.0,Junior,Very High,High,1,0,1,3,2.5,14.5,4.42,0,0,0,0
15716,city_104,0.924,Unknown,Has relevent experience,no_enrollment,Masters,Other,<1,100-500,Public Sector,1,40,0,0.5,1.0,300.0,Fresher,Very High,Medium,1,0,1,4,0.25,26.666666666666668,0.462,0,0,0,0
23733,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,13,1,5.0,0.0,300.0,Junior,Medium,Low,0,1,0,3,5.0,2.1666666666666665,3.12,0,0,0,1
15499,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Other,19,<10,Funded Startup,1,130,0,19.0,1.0,5.0,Expert,Very High,Very High,1,0,1,3,9.5,6.5,17.594,0,1,1,0
23355,city_109,0.701,Male,No relevent experience,no_enrollment,Primary School,Unknown,<1,Unknown,Unknown,never,72,0,0.5,0.0,300.0,Fresher,Medium,High,0,0,0,1,0.5,48.0,0.3505,0,0,0,1
25195,city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,never,48,0,4.0,0.0,300.0,Junior,Medium,High,0,1,0,2,4.0,9.6,2.496,0,0,0,1
3643,city_61,0.913,Male,Has relevent experience,no_enrollment,Unknown,Unknown,>20,<10,Public Sector,>4,3,0,21.0,5.0,5.0,Expert,Very High,Low,1,0,1,0,3.5,0.13636363636363635,19.173000000000002,0,0,1,0
31670,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,1,20,0,21.0,1.0,10000.0,Expert,Very High,Low,1,0,1,3,10.5,0.9090909090909091,19.32,0,0,1,0
111,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,3,25,0,7.0,3.0,3000.0,Mid,Very High,Medium,1,0,1,3,1.75,3.125,6.44,0,0,0,0
5895,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,never,50,0,21.0,0.0,300.0,Expert,Very High,High,1,0,0,4,21.0,2.272727272727273,19.718999999999998,0,0,1,1
14435,city_158,0.766,Unknown,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,182,1,3.0,0.0,300.0,Junior,High,Very High,0,1,0,3,3.0,45.5,2.298,0,1,0,1
20393,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,No Major,6,500-999,Pvt Ltd,1,23,1,6.0,1.0,750.0,Mid,Low,Low,1,1,1,3,3.0,3.2857142857142856,3.3000000000000003,1,0,0,0
20836,city_114,0.926,Male,No relevent experience,Full time course,High School,Unknown,1,Unknown,Unknown,never,65,0,1.0,0.0,300.0,Fresher,Very High,High,0,1,0,2,1.0,32.5,0.926,0,0,0,1
18592,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,never,44,0,10.0,0.0,10000.0,Mid,Very High,Medium,1,1,1,3,10.0,4.0,9.26,0,0,1,0
22583,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,9,1,10.0,2.0,10000.0,Mid,Medium,Low,1,0,1,3,3.3333333333333335,0.8181818181818182,6.24,0,0,1,0
4984,city_21,0.624,Male,No relevent experience,Full time course,Graduate,Arts,1,Unknown,Pvt Ltd,never,42,0,1.0,0.0,300.0,Fresher,Medium,Medium,0,1,0,3,1.0,21.0,0.624,0,0,0,1
2930,city_114,0.926,Male,No relevent experience,no_enrollment,High School,Unknown,8,Unknown,Unknown,Unknown,155,1,8.0,1.0,300.0,Mid,Very High,Very High,0,0,0,2,4.0,17.22222222222222,7.408,0,1,0,1
8106,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,8,<10,Early Stage Startup,Unknown,12,0,8.0,1.0,5.0,Mid,Medium,Low,1,0,1,4,4.0,1.3333333333333333,4.992,0,0,0,0
28704,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,never,73,0,13.0,0.0,10000.0,Senior,Very High,High,1,0,1,4,13.0,5.214285714285714,11.661,0,0,1,0
24001,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,54,0,21.0,5.0,3000.0,Expert,Medium,High,1,0,1,3,3.5,2.4545454545454546,14.658,0,0,1,0
2884,city_40,0.776,Unknown,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,1,33,1,10.0,1.0,75.0,Mid,High,Medium,1,1,1,3,5.0,3.0,7.76,0,0,1,0
8347,city_160,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,>20,Unknown,Unknown,>4,22,0,21.0,5.0,300.0,Expert,Very High,Low,0,0,0,2,3.5,1.0,19.32,0,0,1,1
3480,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,5,10000+,Public Sector,1,21,0,5.0,1.0,10000.0,Junior,Very High,Low,1,0,1,4,2.5,3.5,4.6000000000000005,0,0,0,0
31651,city_16,0.91,Male,No relevent experience,Full time course,Primary School,Unknown,9,Unknown,Unknown,never,29,0,9.0,0.0,300.0,Mid,Very High,Medium,0,1,0,1,9.0,2.9,8.19,0,0,0,1
21427,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,242,0,8.0,2.0,75.0,Mid,Very High,Very High,1,0,1,3,2.6666666666666665,26.88888888888889,7.408,0,1,0,0
21395,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,Unknown,Unknown,2,30,1,0.5,2.0,300.0,Fresher,Medium,Medium,0,0,0,3,0.16666666666666666,20.0,0.312,0,0,0,1
11959,city_27,0.848,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,1,19,0,15.0,1.0,300.0,Senior,High,Low,1,0,1,4,7.5,1.1875,12.719999999999999,0,0,1,0
20994,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,3,162,0,5.0,3.0,10000.0,Junior,Very High,Very High,1,0,1,4,1.25,27.0,4.485,0,1,0,0
3514,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,8,0,9.0,1.0,10000.0,Mid,Very High,Low,1,0,1,3,4.5,0.8,8.19,0,0,0,0
33125,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10-49,Funded Startup,1,24,0,11.0,1.0,30.0,Senior,Very High,Medium,1,0,1,3,5.5,2.0,10.120000000000001,0,0,1,0
5148,city_19,0.682,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,20,Unknown,Unknown,1,29,1,20.0,1.0,300.0,Expert,Medium,Medium,1,0,0,3,10.0,1.380952380952381,13.64,0,0,1,1
7831,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Public Sector,3,51,0,9.0,3.0,300.0,Mid,Medium,High,1,0,1,3,2.25,5.1,6.687,0,0,0,0
2951,city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,never,34,1,2.0,0.0,300.0,Fresher,Medium,Medium,0,1,0,2,2.0,11.333333333333334,1.248,0,0,0,1
1951,city_74,0.579,Male,No relevent experience,no_enrollment,Masters,STEM,5,50-99,NGO,1,89,1,5.0,1.0,75.0,Junior,Low,Very High,0,0,1,4,2.5,14.833333333333334,2.8949999999999996,1,0,0,0
10067,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5,Unknown,Unknown,never,86,0,5.0,0.0,300.0,Junior,Very High,High,0,1,0,4,5.0,14.333333333333334,4.485,0,0,0,1
872,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,18,0,14.0,1.0,300.0,Senior,Very High,Low,1,0,1,3,7.0,1.2,12.88,0,0,1,0
11348,city_16,0.91,Unknown,No relevent experience,Unknown,Graduate,STEM,5,Unknown,Unknown,never,88,1,5.0,0.0,300.0,Junior,Very High,High,0,0,0,3,5.0,14.666666666666666,4.55,0,0,0,1
33338,city_103,0.92,Unknown,No relevent experience,Part time course,Unknown,Unknown,6,Unknown,Unknown,1,98,0,6.0,1.0,300.0,Mid,Very High,Very High,0,1,0,0,3.0,14.0,5.5200000000000005,0,0,0,1
24657,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,42,0,2.0,1.0,75.0,Fresher,Medium,Medium,1,0,1,3,1.0,14.0,1.454,0,0,0,0
20441,city_71,0.884,Unknown,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Unknown,1,67,0,8.0,1.0,300.0,Mid,Very High,High,1,0,1,4,4.0,7.444444444444445,7.072,0,0,0,0
28196,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,13,10000+,Pvt Ltd,1,51,0,13.0,1.0,10000.0,Senior,Very High,High,0,1,1,4,6.5,3.642857142857143,12.038,0,0,1,0
19312,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Pvt Ltd,>4,46,0,19.0,5.0,750.0,Expert,Very High,Medium,1,0,1,3,3.1666666666666665,2.3,17.48,0,0,1,0
4840,city_136,0.897,Male,No relevent experience,Part time course,High School,Unknown,4,Unknown,Pvt Ltd,never,157,0,4.0,0.0,300.0,Junior,Very High,Very High,0,1,0,2,4.0,31.4,3.588,0,1,0,1
19007,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,2,31,0,21.0,2.0,300.0,Expert,Very High,Medium,1,0,0,3,7.0,1.4090909090909092,19.11,0,0,1,1
30845,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,2,102,1,8.0,2.0,75.0,Mid,Medium,Very High,1,0,1,4,2.6666666666666665,11.333333333333334,4.992,0,1,0,0
17421,city_111,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,9,0,4.0,1.0,300.0,Junior,Medium,Low,0,1,0,3,2.0,1.8,2.792,0,0,0,1
27931,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,10-49,Unknown,1,69,0,4.0,1.0,30.0,Junior,Very High,High,1,0,1,3,2.0,13.8,3.68,0,0,0,0
4977,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Pvt Ltd,never,48,1,4.0,0.0,300.0,Junior,Medium,High,0,1,0,3,4.0,9.6,2.496,0,0,0,1
28706,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,No Major,5,Unknown,Unknown,1,118,1,5.0,1.0,300.0,Junior,Very High,Very High,0,0,0,3,2.5,19.666666666666668,4.55,0,1,0,1
19212,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,118,0,10.0,1.0,7500.0,Mid,Very High,Very High,1,0,1,3,5.0,10.727272727272727,9.200000000000001,0,1,1,0
7941,city_97,0.925,Unknown,Has relevent experience,Part time course,Masters,STEM,16,50-99,Pvt Ltd,>4,206,0,16.0,5.0,75.0,Expert,Very High,Very High,1,1,1,4,2.6666666666666665,12.117647058823529,14.8,0,1,1,0
30279,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,42,0,5.0,1.0,75.0,Junior,Very High,Medium,1,0,1,3,2.5,7.0,4.6000000000000005,0,0,0,0
17050,city_70,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,<1,Unknown,Unknown,2,26,1,0.5,2.0,300.0,Fresher,Medium,Medium,1,1,0,3,0.16666666666666666,17.333333333333332,0.349,0,0,0,1
25742,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,<10,Pvt Ltd,>4,14,0,21.0,5.0,5.0,Expert,Very High,Low,1,0,1,3,3.5,0.6363636363636364,19.446,0,0,1,0
14179,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Public Sector,2,78,1,9.0,2.0,7500.0,Mid,Very High,High,1,0,1,3,3.0,7.8,8.280000000000001,0,0,0,0
1597,city_103,0.92,Other,No relevent experience,no_enrollment,Primary School,Unknown,8,Unknown,Unknown,1,29,0,8.0,1.0,300.0,Mid,Very High,Medium,0,0,0,1,4.0,3.2222222222222223,7.36,0,0,0,1
17255,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,Unknown,Unknown,never,87,0,1.0,0.0,300.0,Fresher,Medium,High,0,1,0,3,1.0,43.5,0.624,0,0,0,1
11772,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,1,15,1,11.0,1.0,3000.0,Senior,High,Low,1,0,1,4,5.5,1.25,8.844000000000001,0,0,1,0
18386,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Public Sector,1,95,1,0.5,1.0,75.0,Fresher,Medium,Very High,0,0,1,3,0.25,63.333333333333336,0.312,0,0,0,0
4580,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10-49,Early Stage Startup,1,79,1,9.0,1.0,30.0,Mid,Medium,High,1,0,1,4,4.5,7.9,5.616,0,0,0,0
29376,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,Unknown,Unknown,2,19,1,5.0,2.0,300.0,Junior,Very High,Low,0,0,0,3,1.6666666666666667,3.1666666666666665,4.6000000000000005,0,0,0,1
30266,city_84,0.698,Male,No relevent experience,Full time course,High School,Unknown,1,100-500,Pvt Ltd,never,15,0,1.0,0.0,300.0,Fresher,Medium,Low,0,1,1,2,1.0,7.5,0.698,0,0,0,0
15495,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,62,0,10.0,1.0,3000.0,Mid,Very High,High,1,0,1,4,5.0,5.636363636363637,9.26,0,0,1,0
1854,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,14,0,21.0,5.0,300.0,Expert,Very High,Low,1,0,0,3,3.5,0.6363636363636364,19.32,0,0,1,1
27631,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,Unknown,8,10-49,Pvt Ltd,never,50,1,8.0,0.0,30.0,Mid,Very High,High,1,0,1,2,8.0,5.555555555555555,7.408,0,0,0,0
21910,city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,1,Unknown,Unknown,never,37,0,1.0,0.0,300.0,Fresher,Medium,Medium,0,1,0,2,1.0,18.5,0.624,0,0,0,1
16616,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Funded Startup,1,82,0,11.0,1.0,300.0,Senior,Very High,High,1,0,1,4,5.5,6.833333333333333,10.186,0,0,1,0
3315,city_114,0.926,Unknown,No relevent experience,no_enrollment,Masters,STEM,16,<10,Pvt Ltd,1,31,0,16.0,1.0,5.0,Expert,Very High,Medium,0,0,1,4,8.0,1.8235294117647058,14.816,0,0,1,0
2785,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,Unknown,Unknown,never,30,0,2.0,0.0,300.0,Fresher,Medium,Medium,0,0,0,4,2.0,10.0,1.248,0,0,0,1
16221,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,168,0,21.0,5.0,750.0,Expert,High,Very High,1,0,1,4,3.5,7.636363636363637,16.884,0,1,1,0
15749,city_136,0.897,Unknown,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Public Sector,1,130,0,4.0,1.0,7500.0,Junior,Very High,Very High,1,0,1,4,2.0,26.0,3.588,0,1,0,0
23759,city_21,0.624,Unknown,No relevent experience,Unknown,High School,Unknown,6,Unknown,Unknown,never,28,1,6.0,0.0,300.0,Mid,Medium,Medium,0,0,0,2,6.0,4.0,3.7439999999999998,0,0,0,1
24692,city_142,0.727,Male,Has relevent experience,Full time course,Graduate,STEM,5,1000-4999,Pvt Ltd,1,48,0,5.0,1.0,3000.0,Junior,Medium,High,1,1,1,3,2.5,8.0,3.635,0,0,0,0
32011,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,2,84,0,13.0,2.0,10000.0,Senior,Very High,High,1,0,1,3,4.333333333333333,6.0,11.96,0,0,1,0
20674,city_97,0.925,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,116,0,21.0,5.0,75.0,Expert,Very High,Very High,0,0,1,4,3.5,5.2727272727272725,19.425,0,1,1,0
22852,city_57,0.866,Male,No relevent experience,no_enrollment,High School,Unknown,15,100-500,Pvt Ltd,3,14,0,15.0,3.0,300.0,Senior,Very High,Low,0,0,1,2,3.75,0.875,12.99,0,0,1,0
7934,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,76,0,3.0,1.0,300.0,Junior,High,High,0,0,1,3,1.5,19.0,2.412,0,0,0,0
30625,city_74,0.579,Male,Has relevent experience,Full time course,Graduate,No Major,2,50-99,Pvt Ltd,1,4,1,2.0,1.0,75.0,Fresher,Low,Low,1,1,1,3,1.0,1.3333333333333333,1.158,1,0,0,0
4233,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,50,0,21.0,2.0,75.0,Expert,Very High,High,1,0,1,3,7.0,2.272727272727273,19.32,0,0,1,0
13038,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,1,68,0,21.0,1.0,300.0,Expert,Very High,High,1,0,0,4,10.5,3.090909090909091,18.837,0,0,1,1
16378,city_138,0.836,Male,Has relevent experience,Full time course,High School,Unknown,5,10000+,Pvt Ltd,1,58,0,5.0,1.0,10000.0,Junior,High,High,1,1,1,2,2.5,9.666666666666666,4.18,0,0,0,0
15308,city_41,0.827,Male,No relevent experience,Unknown,Unknown,Unknown,5,Unknown,Unknown,never,214,0,5.0,0.0,300.0,Junior,High,Very High,0,0,0,0,5.0,35.666666666666664,4.135,0,1,0,1
26380,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,16,Unknown,Unknown,2,64,1,16.0,2.0,300.0,Expert,Medium,High,0,0,0,4,5.333333333333333,3.764705882352941,9.984,0,0,1,1
8642,city_100,0.887,Unknown,No relevent experience,no_enrollment,High School,Unknown,1,Unknown,Unknown,never,45,0,1.0,0.0,300.0,Fresher,Very High,Medium,0,0,0,2,1.0,22.5,0.887,0,0,0,1
3988,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,72,0,21.0,1.0,3000.0,Expert,Very High,High,1,0,1,3,10.5,3.272727272727273,19.32,0,0,1,0
24186,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,1000-4999,NGO,never,128,1,1.0,0.0,3000.0,Fresher,Medium,Very High,1,0,1,3,1.0,64.0,0.624,0,1,0,0
11455,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,53,1,13.0,3.0,10000.0,Senior,Medium,High,1,0,1,3,3.25,3.7857142857142856,8.112,0,0,1,0
1875,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Business Degree,16,<10,Pvt Ltd,1,30,1,16.0,1.0,5.0,Expert,Medium,Medium,1,0,1,4,8.0,1.7647058823529411,9.984,0,0,1,0
11286,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,1,Unknown,Unknown,1,20,1,1.0,1.0,300.0,Fresher,Very High,Low,0,1,0,3,0.5,10.0,0.92,0,0,0,1
8165,city_69,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Unknown,2,22,0,8.0,2.0,300.0,Mid,Very High,Low,1,0,0,3,2.6666666666666665,2.4444444444444446,6.848,0,0,0,1
17951,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,never,334,0,15.0,0.0,750.0,Senior,Very High,Very High,1,0,1,4,15.0,20.875,12.825,0,1,1,0
